m r d s f D_pi2_mean D_pi2_quantile0.05 D_pi2_quantile0.25 D_pi2_quantile0.50 D_pi2_quantile0.75 D_pi2_quantile0.95 HD_pi2_mean HD_pi2_quantile0.05 HD_pi2_quantile0.25 HD_pi2_quantile0.50 HD_pi2_quantile0.75 HD_pi2_quantile0.95
0.00034 2.5e-07 0.5 0.0667 0.001 482.829026315789 410.636052631579 453.943421052631 484.692105263158 510.985526315789 551.099473684211 483.551384210526 408.749736842105 454.521052631579 482.465789473684 517.547368421052 552.658947368421
0.00034 2.5e-07 0.5 0.0667 0.01 453.517505263158 375.433947368421 419.761842105263 451.221052631579 488.153947368421 534.556842105263 443.449805263158 365.366578947369 407.130263157895 441.068421052631 476.765789473684 527.202631578947
0.00034 2.5e-07 0.5 0.0667 0.1 432.871905263158 366.853157894737 406.225 432.510526315789 457.428947368421 502.516842105264 426.894947368421 358.595789473684 397.334210526316 425.244736842106 454.693421052631 498.509473684211
0.00034 2.5e-07 0.5 0.0667 0.5 429.101221052632 364.893684210526 400.015789473684 427.686842105263 455.731578947369 497.765789473684 425.801294736842 360.725789473684 400.318421052632 424.989473684211 450.605263157895 495.693157894737
0.00034 2.5e-07 0.01 0.1334 0.001 485.773968421053 414.830789473684 458.825 486.628947368421 513.392105263158 551.673157894737 483.209847368421 405.595 452.96052631579 483.207894736842 515.597368421052 555.146052631579
0.00034 2.5e-07 0.01 0.1334 0.01 482.002884210526 411.788157894737 449.66052631579 481.313157894737 512.311842105263 553.652631578948 441.509373684211 363.693157894737 405.481578947368 438.815789473684 474.578947368421 526.803684210527
0.00034 2.5e-07 0.01 0.1334 0.1 466.470757894737 390.034736842105 436.259210526316 468.668421052632 495.211842105263 540.789736842106 427.344389473684 365.203684210527 399.857894736842 423.63947368421 453.152631578947 497.438157894737
0.00034 2.5e-07 0.01 0.1334 0.5 468.529515789474 399.012894736842 440.464473684211 468.928947368421 497.389473684211 535.632631578947 426.956105263158 364.176842105264 400.118421052632 426.555263157895 453.203947368421 492.882894736842
0.00034 2.5e-07 0.5 0.1334 0.001 478.488231578947 399.368421052632 448.825 481.844736842105 509.427631578948 549.321315789473 476.436794736842 385.464736842105 445.43947368421 477.676315789474 513.889473684211 551.583947368421
0.00034 2.5e-07 0.5 0.1334 0.01 426.010221052632 355.815789473685 394.365789473684 422.918421052632 452.367105263158 511.820789473684 416.385221052632 348.708157894737 385.036842105263 413.802631578948 442.502631578948 497.883421052631
0.00034 2.5e-07 0.5 0.1334 0.1 412.939557894737 348.599210526316 386.932894736842 412.834210526316 437.911842105263 478.53552631579 408.329442105263 348.253157894737 381.771052631579 407.326315789473 433.211842105263 476.808421052632
0.00034 2.5e-07 0.5 0.1334 0.5 413.593173684211 348.32052631579 385.28947368421 412.792105263158 441.051315789474 480.701578947368 407.172442105263 345.537894736842 381.139473684211 406.5 432.575 473.327368421053
0.0017 2.5e-07 0.01 0 0.001 540.085142105263 485.104210526315 517.359210526316 540.378947368421 562.530263157895 596.857894736842 539.670363157895 484.023947368421 517.244736842105 540.428947368421 561.248684210526 594.047894736842
0.0017 2.5e-07 0.01 0 0.01 540.410178947368 486.009210526315 517.328947368421 539.481578947368 562.127631578948 600.647105263158 540.005163157895 484.062894736842 518.507894736842 541.252631578948 562.207894736842 594.847368421053
0.0017 2.5e-07 0.01 0 0.1 541.644152631579 483.89 519.952631578947 541.460526315789 564.772368421053 599.651842105263 541.724963157895 487.369210526316 521.811842105263 541.163157894737 561.378947368421 596.037105263158
0.0017 2.5e-07 0.01 0 0.5 538.827615789474 483.110263157895 515.801315789474 538.013157894737 561.343421052632 597.058684210526 541.155215789474 483.757631578947 518.2 541.971052631579 562.411842105263 595.388684210526
0.0017 2.5e-07 0.5 0 0.001 540.085142105263 485.104210526315 517.359210526316 540.378947368421 562.530263157895 596.857894736842 539.670363157895 484.023947368421 517.244736842105 540.428947368421 561.248684210526 594.047894736842
0.0017 2.5e-07 0.5 0 0.01 540.410178947368 486.009210526315 517.328947368421 539.481578947368 562.127631578948 600.647105263158 540.005163157895 484.062894736842 518.507894736842 541.252631578948 562.207894736842 594.847368421053
0.0017 2.5e-07 0.5 0 0.1 541.644152631579 483.89 519.952631578947 541.460526315789 564.772368421053 599.651842105263 541.724963157895 487.369210526316 521.811842105263 541.163157894737 561.378947368421 596.037105263158
